     1,     1,    14,   -14,   -12
     2,     1,    14,   -14,   -13
     3,     1,    14,   -14,   -14
     4,     1,    14,   -14,   -15
     5,     1,    14,   -15,   -15
     6,     1,    15,   -15,   -15
     7,     1,    16,   -15,   -15
     8,     1,    17,   -15,   -15
     9,     1,    18,   -15,   -15
    10,     1,    18,   -15,   -16
    11,     1,    18,   -15,   -17
    12,     1,    18,   -15,   -18
    13,     1,    18,   -15,   -19
    14,     1,    18,   -15,   -20
    15,     1,    18,   -15,   -21
    16,     1,    18,   -16,   -21
    17,     1,    18,   -17,   -21
    18,     1,    18,   -18,   -21
    19,     1,    18,   -19,   -21
    20,     1,    18,   -19,   -20
    21,     1,    18,   -19,   -19
    22,     1,    18,   -19,   -18
    23,     1,    18,   -19,   -17
    24,     1,    19,   -19,   -17
    25,     1,    20,   -19,   -17
    26,     1,    21,   -19,   -17
    27,     1,    21,   -19,   -18
    28,     1,    21,   -20,   -18
    29,     1,    21,   -21,   -18
    30,     1,    21,   -21,   -19
    31,     1,    22,   -21,   -19
    32,     1,    23,   -21,   -19
    33,     1,    24,   -21,   -19
    34,     1,    24,   -21,   -18
    35,     1,    24,   -22,   -18
    36,     1,    24,   -23,   -18
    37,     1,    23,   -23,   -18
    38,     1,    22,   -23,   -18
    39,     1,    21,   -23,   -18
    40,     1,    20,   -23,   -18
    41,     1,    19,   -23,   -18
    42,     1,    18,   -23,   -18
    43,     1,    17,   -23,   -18
    44,     1,    17,   -23,   -17
    45,     1,    17,   -23,   -16
    46,     1,    17,   -23,   -15
    47,     1,    17,   -23,   -14
    48,     1,    17,   -23,   -13
    49,     1,    17,   -23,   -12
    50,     1,    17,   -23,   -11
    51,     1,    17,   -23,   -10
    52,     1,    17,   -23,    -9
    53,     1,    17,   -22,    -9
    54,     1,    17,   -21,    -9
    55,     1,    18,   -21,    -9
    56,     1,    18,   -21,    -8
    57,     1,    18,   -22,    -8
    58,     1,    18,   -23,    -8
    59,     1,    18,   -23,    -7
    60,     1,    17,   -23,    -7
    61,     1,    16,   -23,    -7
    62,     1,    15,   -23,    -7
    63,     1,    15,   -22,    -7
    64,     1,    15,   -21,    -7
    65,     1,    15,   -21,    -6
    66,     1,    15,   -21,    -5
    67,     1,    15,   -22,    -5
    68,     1,    15,   -23,    -5
    69,     1,    15,   -23,    -4
    70,     1,    15,   -23,    -3
    71,     1,    16,   -23,    -3
    72,     1,    17,   -23,    -3
    73,     1,    17,   -24,    -3
    74,     1,    17,   -24,    -4
    75,     1,    17,   -24,    -5
    76,     1,    17,   -24,    -6
    77,     1,    16,   -24,    -6
    78,     1,    15,   -24,    -6
    79,     1,    14,   -24,    -6
    80,     1,    13,   -24,    -6
    81,     1,    12,   -24,    -6
    82,     1,    11,   -24,    -6
    83,     1,    11,   -25,    -6
    84,     1,    11,   -26,    -6
    85,     1,    11,   -26,    -5
    86,     1,    10,   -26,    -5
    87,     1,     9,   -26,    -5
    88,     1,     9,   -26,    -6
    89,     1,     9,   -26,    -7
    90,     1,     9,   -26,    -8
    91,     1,     8,   -26,    -8
    92,     1,     8,   -25,    -8
    93,     1,     8,   -24,    -8
    94,     1,     8,   -24,    -9
    95,     1,     8,   -24,   -10
    96,     1,     9,   -24,   -10
    97,     1,    10,   -24,   -10
    98,     1,    10,   -25,   -10
    99,     1,    10,   -26,   -10
   100,     1,    10,   -27,   -10
   101,     1,    10,   -28,   -10
   102,     1,    10,   -28,    -9
   103,     1,    10,   -28,    -8
   104,     1,    10,   -28,    -7
   105,     1,    10,   -29,    -7
   106,     1,    10,   -29,    -8
   107,     1,    10,   -29,    -9
   108,     1,    10,   -29,   -10
   109,     1,    10,   -29,   -11
   110,     1,    10,   -29,   -12
   111,     1,    10,   -28,   -12
   112,     1,    11,   -28,   -12
   113,     1,    12,   -28,   -12
   114,     1,    12,   -28,   -11
   115,     1,    12,   -29,   -11
   116,     1,    12,   -30,   -11
   117,     1,    12,   -31,   -11
   118,     1,    12,   -32,   -11
   119,     1,    12,   -33,   -11
   120,     1,    12,   -33,   -10
   121,     1,    11,   -33,   -10
   122,     1,    10,   -33,   -10
   123,     1,     9,   -33,   -10
   124,     1,     8,   -33,   -10
   125,     1,     8,   -34,   -10
   126,     1,     8,   -35,   -10
   127,     1,     8,   -36,   -10
   128,     1,     8,   -37,   -10
   129,     1,     8,   -37,   -11
   130,     1,     8,   -37,   -12
   131,     1,     8,   -36,   -12
   132,     1,     8,   -35,   -12
   133,     1,     8,   -34,   -12
   134,     1,     8,   -33,   -12
   135,     1,     7,   -33,   -12
   136,     1,     6,   -33,   -12
   137,     1,     5,   -33,   -12
   138,     1,     5,   -33,   -11
   139,     1,     5,   -34,   -11
   140,     1,     5,   -35,   -11
   141,     1,     5,   -35,   -12
   142,     1,     5,   -35,   -13
   143,     1,     5,   -35,   -14
   144,     1,     4,   -35,   -14
   145,     1,     3,   -35,   -14
   146,     1,     2,   -35,   -14
   147,     1,     1,   -35,   -14
   148,     1,     1,   -36,   -14
   149,     1,     1,   -36,   -13
   150,     1,     1,   -36,   -12
   151,     1,     1,   -36,   -11
   152,     1,     1,   -36,   -10
   153,     1,     0,   -36,   -10
   154,     1,    -1,   -36,   -10
   155,     1,    -1,   -35,   -10
   156,     1,    -1,   -34,   -10
   157,     1,    -1,   -34,   -11
   158,     1,    -1,   -34,   -12
   159,     1,    -1,   -34,   -13
   160,     1,    -1,   -34,   -14
   161,     1,    -2,   -34,   -14
   162,     1,    -3,   -34,   -14
   163,     1,    -3,   -33,   -14
   164,     1,    -3,   -33,   -13
   165,     1,    -3,   -33,   -12
   166,     1,    -3,   -33,   -11
   167,     1,    -3,   -33,   -10
   168,     1,    -3,   -33,    -9
   169,     1,    -3,   -34,    -9
   170,     1,    -3,   -35,    -9
   171,     1,    -3,   -36,    -9
   172,     1,    -3,   -37,    -9
   173,     1,    -3,   -38,    -9
   174,     1,    -3,   -38,   -10
   175,     1,    -4,   -38,   -10
   176,     1,    -5,   -38,   -10
   177,     1,    -6,   -38,   -10
   178,     1,    -6,   -38,   -11
   179,     1,    -6,   -38,   -12
   180,     1,    -7,   -38,   -12
   181,     1,    -8,   -38,   -12
   182,     1,    -9,   -38,   -12
   183,     1,    -9,   -37,   -12
   184,     1,    -9,   -36,   -12
   185,     1,    -9,   -36,   -11
   186,     1,   -10,   -36,   -11
   187,     1,   -11,   -36,   -11
   188,     1,   -12,   -36,   -11
   189,     1,   -13,   -36,   -11
   190,     1,   -14,   -36,   -11
   191,     1,   -14,   -35,   -11
   192,     1,   -14,   -34,   -11
   193,     1,   -14,   -33,   -11
   194,     1,   -13,   -33,   -11
   195,     1,   -12,   -33,   -11
   196,     1,   -11,   -33,   -11
   197,     1,   -10,   -33,   -11
   198,     1,    -9,   -33,   -11
   199,     1,    -8,   -33,   -11
   200,     1,    -7,   -33,   -11
   201,     4,    -7,   -32,   -11
   202,     1,    -7,   -31,   -11
   203,     1,    -7,   -31,   -12
   204,     1,    -6,   -31,   -12
   205,     1,    -5,   -31,   -12
   206,     1,    -4,   -31,   -12
   207,     1,    -3,   -31,   -12
   208,     1,    -3,   -31,   -13
   209,     1,    -3,   -30,   -13
   210,     1,    -4,   -30,   -13
   211,     1,    -5,   -30,   -13
   212,     1,    -5,   -31,   -13
   213,     1,    -5,   -32,   -13
   214,     1,    -5,   -32,   -14
   215,     1,    -6,   -32,   -14
   216,     1,    -7,   -32,   -14
   217,     1,    -8,   -32,   -14
   218,     1,    -8,   -31,   -14
   219,     1,    -8,   -30,   -14
   220,     1,    -9,   -30,   -14
   221,     1,    -9,   -30,   -13
   222,     1,    -9,   -30,   -12
   223,     1,    -9,   -30,   -11
   224,     1,   -10,   -30,   -11
   225,     1,   -11,   -30,   -11
   226,     1,   -11,   -30,   -10
   227,     1,   -10,   -30,   -10
   228,     1,   -10,   -29,   -10
   229,     1,   -10,   -28,   -10
   230,     1,   -10,   -27,   -10
   231,     1,   -11,   -27,   -10
   232,     1,   -12,   -27,   -10
   233,     1,   -13,   -27,   -10
   234,     1,   -13,   -27,    -9
   235,     1,   -13,   -27,    -8
   236,     1,   -13,   -27,    -7
   237,     1,   -14,   -27,    -7
   238,     1,   -14,   -26,    -7
   239,     1,   -14,   -26,    -6
   240,     1,   -14,   -25,    -6
   241,     1,   -14,   -24,    -6
   242,     1,   -14,   -23,    -6
   243,     1,   -14,   -22,    -6
   244,     1,   -13,   -22,    -6
   245,     1,   -13,   -22,    -5
   246,     1,   -14,   -22,    -5
   247,     1,   -15,   -22,    -5
   248,     1,   -15,   -21,    -5
   249,     1,   -15,   -20,    -5
   250,     1,   -15,   -19,    -5
   251,     1,   -15,   -18,    -5
   252,     1,   -15,   -17,    -5
   253,     1,   -15,   -16,    -5
   254,     1,   -15,   -15,    -5
   255,     1,   -15,   -14,    -5
   256,     1,   -15,   -14,    -4
   257,     1,   -14,   -14,    -4
   258,     1,   -13,   -14,    -4
   259,     1,   -12,   -14,    -4
   260,     1,   -11,   -14,    -4
   261,     1,   -10,   -14,    -4
   262,     1,    -9,   -14,    -4
   263,     1,    -8,   -14,    -4
   264,     1,    -7,   -14,    -4
   265,     1,    -7,   -15,    -4
   266,     1,    -7,   -16,    -4
   267,     1,    -7,   -16,    -3
   268,     1,    -8,   -16,    -3
   269,     1,    -9,   -16,    -3
   270,     1,    -9,   -16,    -4
   271,     1,    -9,   -16,    -5
   272,     1,    -9,   -16,    -6
   273,     1,    -8,   -16,    -6
   274,     1,    -7,   -16,    -6
   275,     1,    -6,   -16,    -6
   276,     1,    -5,   -16,    -6
   277,     1,    -4,   -16,    -6
   278,     1,    -4,   -15,    -6
   279,     1,    -4,   -14,    -6
   280,     1,    -4,   -13,    -6
   281,     1,    -4,   -13,    -7
   282,     1,    -4,   -13,    -8
   283,     1,    -4,   -14,    -8
   284,     1,    -4,   -15,    -8
   285,     1,    -4,   -15,    -9
   286,     1,    -4,   -15,   -10
   287,     1,    -4,   -15,   -11
   288,     1,    -3,   -15,   -11
   289,     1,    -2,   -15,   -11
   290,     1,    -2,   -15,   -10
   291,     1,    -2,   -15,    -9
   292,     1,    -1,   -15,    -9
   293,     1,    -1,   -16,    -9
   294,     1,    -1,   -17,    -9
   295,     1,    -1,   -17,    -8
   296,     1,    -1,   -17,    -7
   297,     1,     0,   -17,    -7
   298,     1,     1,   -17,    -7
   299,     1,     2,   -17,    -7
   300,     1,     3,   -17,    -7
   301,     1,     4,   -17,    -7
   302,     1,     5,   -17,    -7
   303,     1,     5,   -18,    -7
   304,     1,     5,   -19,    -7
   305,     1,     5,   -20,    -7
   306,     1,     5,   -21,    -7
   307,     1,     5,   -21,    -6
   308,     1,     5,   -21,    -5
   309,     1,     4,   -21,    -5
   310,     1,     4,   -20,    -5
   311,     1,     4,   -19,    -5
   312,     1,     4,   -19,    -4
   313,     1,     4,   -19,    -3
   314,     1,     4,   -19,    -2
   315,     1,     4,   -19,    -1
   316,     1,     4,   -20,    -1
   317,     1,     4,   -20,    -2
   318,     1,     3,   -20,    -2
   319,     1,     2,   -20,    -2
   320,     1,     1,   -20,    -2
   321,     1,     1,   -19,    -2
   322,     1,     2,   -19,    -2
   323,     1,     2,   -19,    -1
   324,     1,     2,   -19,     0
   325,     1,     2,   -19,     1
   326,     1,     2,   -19,     2
   327,     1,     2,   -19,     3
   328,     1,     2,   -19,     4
   329,     1,     3,   -19,     4
   330,     1,     4,   -19,     4
   331,     1,     5,   -19,     4
   332,     1,     6,   -19,     4
   333,     1,     7,   -19,     4
   334,     1,     8,   -19,     4
   335,     1,     9,   -19,     4
   336,     1,    10,   -19,     4
   337,     1,    10,   -20,     4
   338,     1,    10,   -21,     4
   339,     1,    10,   -22,     4
   340,     1,    10,   -22,     3
   341,     1,    10,   -22,     2
   342,     1,    10,   -21,     2
   343,     1,    10,   -20,     2
   344,     1,    10,   -20,     1
   345,     1,    10,   -20,     0
   346,     1,    10,   -20,    -1
   347,     1,    10,   -20,    -2
   348,     1,    10,   -20,    -3
   349,     1,    10,   -20,    -4
   350,     1,    10,   -20,    -5
   351,     1,    10,   -20,    -6
   352,     1,    10,   -19,    -6
   353,     1,    10,   -18,    -6
   354,     1,    10,   -17,    -6
   355,     1,     9,   -17,    -6
   356,     1,     9,   -17,    -7
   357,     1,     9,   -17,    -8
   358,     1,    10,   -17,    -8
   359,     1,    11,   -17,    -8
   360,     1,    12,   -17,    -8
   361,     1,    13,   -17,    -8
   362,     1,    14,   -17,    -8
   363,     1,    15,   -17,    -8
   364,     1,    16,   -17,    -8
   365,     1,    16,   -16,    -8
   366,     1,    16,   -15,    -8
   367,     1,    16,   -14,    -8
   368,     1,    16,   -13,    -8
   369,     1,    17,   -13,    -8
   370,     1,    18,   -13,    -8
   371,     1,    18,   -12,    -8
   372,     1,    18,   -11,    -8
   373,     1,    17,   -11,    -8
   374,     1,    16,   -11,    -8
   375,     1,    15,   -11,    -8
   376,     1,    15,   -10,    -8
   377,     1,    15,    -9,    -8
   378,     1,    15,    -9,    -9
   379,     1,    15,    -9,   -10
   380,     1,    15,    -9,   -11
   381,     1,    14,    -9,   -11
   382,     1,    13,    -9,   -11
   383,     1,    12,    -9,   -11
   384,     1,    11,    -9,   -11
   385,     1,    11,    -9,   -10
   386,     1,    11,    -9,    -9
   387,     1,    11,    -9,    -8
   388,     1,    11,    -9,    -7
   389,     1,    11,    -9,    -6
   390,     1,    11,    -9,    -5
   391,     1,    11,   -10,    -5
   392,     1,    11,   -11,    -5
   393,     1,    11,   -12,    -5
   394,     1,    10,   -12,    -5
   395,     1,    10,   -11,    -5
   396,     1,    10,   -10,    -5
   397,     1,    10,    -9,    -5
   398,     1,    10,    -8,    -5
   399,     1,    10,    -7,    -5
   400,     1,    11,    -7,    -5
   401,     1,    11,    -7,    -4
   402,     1,    11,    -7,    -3
   403,     1,    11,    -6,    -3
   404,     1,    11,    -5,    -3
   405,     1,    10,    -5,    -3
   406,     1,    10,    -5,    -4
   407,     1,    11,    -5,    -4
   408,     1,    12,    -5,    -4
   409,     1,    12,    -5,    -3
   410,     1,    13,    -5,    -3
   411,     1,    14,    -5,    -3
   412,     1,    15,    -5,    -3
   413,     1,    16,    -5,    -3
   414,     1,    17,    -5,    -3
   415,     1,    18,    -5,    -3
   416,     1,    19,    -5,    -3
   417,     1,    20,    -5,    -3
   418,     1,    20,    -5,    -4
   419,     1,    20,    -5,    -5
   420,     1,    20,    -5,    -6
   421,     1,    20,    -5,    -7
   422,     1,    20,    -5,    -8
   423,     1,    20,    -4,    -8
   424,     1,    20,    -3,    -8
   425,     1,    19,    -3,    -8
   426,     1,    18,    -3,    -8
   427,     1,    17,    -3,    -8
   428,     1,    17,    -4,    -8
   429,     1,    17,    -5,    -8
   430,     1,    17,    -6,    -8
   431,     1,    17,    -7,    -8
   432,     1,    17,    -8,    -8
   433,     1,    17,    -9,    -8
   434,     1,    17,    -9,    -7
   435,     1,    17,    -9,    -6
   436,     1,    17,    -9,    -5
   437,     1,    18,    -9,    -5
   438,     1,    19,    -9,    -5
   439,     1,    19,   -10,    -5
   440,     1,    19,   -10,    -4
   441,     1,    18,   -10,    -4
   442,     1,    17,   -10,    -4
   443,     1,    16,   -10,    -4
   444,     1,    16,    -9,    -4
   445,     1,    16,    -8,    -4
   446,     1,    17,    -8,    -4
   447,     1,    17,    -8,    -3
   448,     1,    17,    -8,    -2
   449,     1,    17,    -8,    -1
   450,     1,    17,    -8,     0
   451,     1,    18,    -8,     0
   452,     1,    19,    -8,     0
   453,     1,    19,    -7,     0
   454,     1,    19,    -6,     0
   455,     1,    20,    -6,     0
   456,     1,    21,    -6,     0
   457,     1,    22,    -6,     0
   458,     1,    22,    -6,     1
   459,     1,    22,    -6,     2
   460,     1,    22,    -6,     3
   461,     1,    22,    -7,     3
   462,     1,    22,    -8,     3
   463,     1,    23,    -8,     3
   464,     1,    24,    -8,     3
   465,     1,    25,    -8,     3
   466,     1,    25,    -8,     2
   467,     1,    25,    -8,     1
   468,     1,    24,    -8,     1
   469,     1,    24,    -9,     1
   470,     1,    24,   -10,     1
   471,     1,    24,   -11,     1
   472,     1,    24,   -12,     1
   473,     1,    24,   -13,     1
   474,     1,    24,   -14,     1
   475,     1,    24,   -14,     0
   476,     1,    24,   -14,    -1
   477,     1,    24,   -14,    -2
   478,     1,    24,   -14,    -3
   479,     1,    24,   -14,    -4
   480,     1,    24,   -14,    -5
   481,     1,    23,   -14,    -5
   482,     1,    22,   -14,    -5
   483,     1,    22,   -15,    -5
   484,     1,    22,   -16,    -5
   485,     1,    22,   -17,    -5
   486,     1,    21,   -17,    -5
   487,     1,    21,   -17,    -4
   488,     1,    21,   -17,    -3
   489,     1,    20,   -17,    -3
   490,     1,    20,   -16,    -3
   491,     1,    20,   -15,    -3
   492,     1,    20,   -14,    -3
   493,     1,    19,   -14,    -3
   494,     1,    19,   -14,    -2
   495,     1,    19,   -14,    -1
   496,     1,    19,   -14,     0
   497,     1,    19,   -14,     1
   498,     1,    20,   -14,     1
   499,     1,    21,   -14,     1
   500,     1,    22,   -14,     1
   501,     2,    23,   -14,     1
   502,     2,    23,   -14,     0
   503,     2,    23,   -15,     0
   504,     2,    24,   -15,     0
   505,     2,    24,   -16,     0
   506,     2,    24,   -17,     0
   507,     2,    24,   -18,     0
   508,     2,    24,   -19,     0
   509,     2,    24,   -20,     0
   510,     2,    24,   -20,    -1
   511,     2,    23,   -20,    -1
   512,     2,    23,   -20,    -2
   513,     2,    23,   -19,    -2
   514,     2,    24,   -19,    -2
   515,     2,    24,   -19,    -3
   516,     2,    24,   -19,    -4
   517,     2,    24,   -18,    -4
   518,     2,    24,   -17,    -4
   519,     2,    24,   -16,    -4
   520,     2,    25,   -16,    -4
   521,     2,    25,   -16,    -5
   522,     2,    25,   -17,    -5
   523,     2,    26,   -17,    -5
   524,     2,    26,   -17,    -4
   525,     2,    27,   -17,    -4
   526,     2,    28,   -17,    -4
   527,     2,    28,   -16,    -4
   528,     2,    28,   -16,    -3
   529,     2,    28,   -16,    -2
   530,     2,    28,   -16,    -1
   531,     2,    29,   -16,    -1
   532,     2,    29,   -15,    -1
   533,     2,    29,   -15,     0
   534,     2,    29,   -15,     1
   535,     2,    29,   -16,     1
   536,     2,    28,   -16,     1
   537,     2,    28,   -17,     1
   538,     2,    28,   -18,     1
   539,     2,    29,   -18,     1
   540,     2,    29,   -18,     0
   541,     2,    29,   -19,     0
   542,     2,    30,   -19,     0
   543,     2,    30,   -19,    -1
   544,     2,    30,   -19,    -2
   545,     2,    30,   -19,    -3
   546,     2,    29,   -19,    -3
   547,     2,    29,   -20,    -3
   548,     2,    29,   -21,    -3
   549,     2,    30,   -21,    -3
   550,     2,    31,   -21,    -3
   551,     2,    31,   -21,    -4
   552,     2,    31,   -21,    -5
   553,     2,    30,   -21,    -5
   554,     2,    29,   -21,    -5
   555,     2,    29,   -20,    -5
   556,     2,    28,   -20,    -5
   557,     2,    27,   -20,    -5
   558,     2,    26,   -20,    -5
   559,     2,    26,   -20,    -4
   560,     2,    26,   -19,    -4
   561,     2,    26,   -19,    -3
   562,     2,    26,   -20,    -3
   563,     2,    26,   -21,    -3
   564,     2,    26,   -21,    -4
   565,     2,    25,   -21,    -4
   566,     2,    25,   -21,    -5
   567,     2,    24,   -21,    -5
   568,     2,    24,   -22,    -5
   569,     2,    24,   -22,    -6
   570,     2,    24,   -23,    -6
   571,     2,    24,   -23,    -5
   572,     2,    24,   -23,    -4
   573,     2,    24,   -23,    -3
   574,     2,    24,   -23,    -2
   575,     2,    25,   -23,    -2
   576,     2,    25,   -22,    -2
   577,     2,    26,   -22,    -2
   578,     2,    26,   -22,    -3
   579,     2,    25,   -22,    -3
   580,     2,    25,   -23,    -3
   581,     2,    25,   -24,    -3
   582,     2,    24,   -24,    -3
   583,     2,    23,   -24,    -3
   584,     2,    23,   -23,    -3
   585,     2,    22,   -23,    -3
   586,     2,    21,   -23,    -3
   587,     2,    21,   -23,    -2
   588,     2,    21,   -22,    -2
   589,     2,    20,   -22,    -2
   590,     2,    19,   -22,    -2
   591,     2,    19,   -22,    -1
   592,     2,    19,   -22,     0
   593,     2,    18,   -22,     0
   594,     2,    18,   -21,     0
   595,     2,    18,   -20,     0
   596,     2,    18,   -20,     1
   597,     2,    19,   -20,     1
   598,     2,    19,   -20,     0
   599,     2,    19,   -20,    -1
   600,     2,    19,   -19,    -1
   601,     2,    20,   -19,    -1
   602,     2,    20,   -18,    -1
   603,     2,    20,   -18,     0
   604,     2,    20,   -18,     1
   605,     2,    19,   -18,     1
   606,     2,    19,   -17,     1
   607,     2,    18,   -17,     1
   608,     2,    18,   -17,     0
   609,     2,    18,   -16,     0
   610,     2,    18,   -15,     0
   611,     2,    18,   -15,     1
   612,     2,    18,   -16,     1
   613,     2,    17,   -16,     1
   614,     2,    17,   -16,     2
   615,     2,    18,   -16,     2
   616,     2,    18,   -16,     3
   617,     2,    18,   -16,     4
   618,     2,    18,   -15,     4
   619,     2,    18,   -14,     4
   620,     2,    18,   -14,     3
   621,     2,    18,   -15,     3
   622,     2,    19,   -15,     3
   623,     2,    19,   -15,     4
   624,     2,    19,   -15,     5
   625,     2,    20,   -15,     5
   626,     2,    20,   -14,     5
   627,     2,    20,   -14,     6
   628,     2,    20,   -14,     7
   629,     2,    19,   -14,     7
   630,     2,    19,   -14,     8
   631,     2,    19,   -13,     8
   632,     2,    19,   -12,     8
   633,     2,    18,   -12,     8
   634,     2,    18,   -12,     7
   635,     2,    17,   -12,     7
   636,     2,    17,   -13,     7
   637,     2,    16,   -13,     7
   638,     2,    16,   -13,     8
   639,     2,    16,   -13,     9
   640,     2,    16,   -14,     9
   641,     2,    16,   -15,     9
   642,     2,    17,   -15,     9
   643,     2,    17,   -14,     9
   644,     2,    18,   -14,     9
   645,     2,    18,   -13,     9
   646,     2,    18,   -13,    10
   647,     2,    19,   -13,    10
   648,     2,    20,   -13,    10
   649,     2,    20,   -13,    11
   650,     2,    20,   -14,    11
   651,     2,    20,   -14,    12
   652,     2,    19,   -14,    12
   653,     2,    18,   -14,    12
   654,     2,    17,   -14,    12
   655,     2,    16,   -14,    12
   656,     2,    16,   -14,    13
   657,     2,    17,   -14,    13
   658,     2,    17,   -13,    13
   659,     2,    17,   -13,    14
   660,     2,    18,   -13,    14
   661,     2,    18,   -12,    14
   662,     2,    17,   -12,    14
   663,     2,    17,   -11,    14
   664,     2,    17,   -11,    13
   665,     2,    17,   -12,    13
   666,     2,    18,   -12,    13
   667,     2,    19,   -12,    13
   668,     2,    19,   -12,    12
   669,     2,    19,   -11,    12
   670,     2,    20,   -11,    12
   671,     2,    20,   -10,    12
   672,     2,    20,    -9,    12
   673,     2,    20,    -8,    12
   674,     2,    20,    -7,    12
   675,     2,    19,    -7,    12
   676,     2,    18,    -7,    12
   677,     2,    17,    -7,    12
   678,     2,    16,    -7,    12
   679,     2,    15,    -7,    12
   680,     2,    14,    -7,    12
   681,     2,    13,    -7,    12
   682,     2,    12,    -7,    12
   683,     2,    12,    -7,    11
   684,     2,    11,    -7,    11
   685,     2,    11,    -8,    11
   686,     2,    11,    -8,    12
   687,     2,    11,    -8,    13
   688,     2,    12,    -8,    13
   689,     2,    12,    -8,    14
   690,     2,    12,    -9,    14
   691,     2,    12,    -9,    13
   692,     2,    12,    -9,    12
   693,     2,    11,    -9,    12
   694,     2,    11,   -10,    12
   695,     2,    10,   -10,    12
   696,     2,     9,   -10,    12
   697,     2,     9,   -11,    12
   698,     2,     9,   -11,    11
   699,     2,     9,   -11,    10
   700,     2,     9,   -12,    10
   701,     1,     9,   -13,    10
   702,     1,     9,   -13,     9
   703,     1,     9,   -13,     8
   704,     1,     9,   -12,     8
   705,     1,     9,   -11,     8
   706,     1,    10,   -11,     8
   707,     1,    11,   -11,     8
   708,     1,    11,   -11,     9
   709,     1,    11,   -11,    10
   710,     1,    11,   -11,    11
   711,     1,    11,   -12,    11
   712,     1,    11,   -13,    11
   713,     1,    11,   -14,    11
   714,     1,    11,   -14,    10
   715,     1,    12,   -14,    10
   716,     1,    13,   -14,    10
   717,     1,    13,   -14,     9
   718,     1,    13,   -14,     8
   719,     1,    13,   -15,     8
   720,     1,    12,   -15,     8
   721,     1,    11,   -15,     8
   722,     1,    10,   -15,     8
   723,     1,     9,   -15,     8
   724,     1,     8,   -15,     8
   725,     1,     8,   -16,     8
   726,     1,     8,   -17,     8
   727,     1,     8,   -18,     8
   728,     1,     8,   -19,     8
   729,     1,     8,   -19,     9
   730,     1,     8,   -18,     9
   731,     1,     8,   -18,    10
   732,     1,     8,   -18,    11
   733,     1,     8,   -18,    12
   734,     1,     8,   -17,    12
   735,     1,     8,   -16,    12
   736,     1,     8,   -15,    12
   737,     1,     8,   -14,    12
   738,     1,     8,   -13,    12
   739,     1,     8,   -12,    12
   740,     1,     8,   -11,    12
   741,     1,     8,   -10,    12
   742,     1,     8,    -9,    12
   743,     1,     8,    -8,    12
   744,     1,     8,    -7,    12
   745,     1,     8,    -6,    12
   746,     1,     8,    -5,    12
   747,     1,     8,    -5,    11
   748,     1,     7,    -5,    11
   749,     1,     6,    -5,    11
   750,     1,     5,    -5,    11
   751,     1,     4,    -5,    11
   752,     1,     4,    -4,    11
   753,     1,     4,    -3,    11
   754,     1,     3,    -3,    11
   755,     1,     2,    -3,    11
   756,     1,     1,    -3,    11
   757,     1,     1,    -3,    10
   758,     1,     1,    -3,     9
   759,     1,     1,    -2,     9
   760,     1,     1,    -1,     9
   761,     1,     0,    -1,     9
   762,     1,    -1,    -1,     9
   763,     1,    -2,    -1,     9
   764,     1,    -2,    -2,     9
   765,     1,    -2,    -3,     9
   766,     1,    -2,    -4,     9
   767,     1,    -2,    -5,     9
   768,     1,    -2,    -6,     9
   769,     1,    -2,    -6,    10
   770,     1,    -2,    -6,    11
   771,     1,    -3,    -6,    11
   772,     1,    -4,    -6,    11
   773,     1,    -4,    -5,    11
   774,     1,    -4,    -4,    11
   775,     1,    -4,    -3,    11
   776,     1,    -4,    -2,    11
   777,     1,    -4,    -1,    11
   778,     1,    -4,     0,    11
   779,     1,    -5,     0,    11
   780,     1,    -5,     0,    12
   781,     1,    -5,     0,    13
   782,     1,    -5,     0,    14
   783,     1,    -5,     0,    15
   784,     1,    -6,     0,    15
   785,     1,    -7,     0,    15
   786,     1,    -7,    -1,    15
   787,     1,    -8,    -1,    15
   788,     1,    -9,    -1,    15
   789,     1,    -9,    -1,    14
   790,     1,    -9,    -1,    13
