  17, -35, -12
  17, -35, -13
  16, -35, -13
  16, -35, -14
  16, -36, -14
  15, -36, -14
  15, -37, -14
  15, -37, -15
  15, -38, -15
  14, -38, -15
  14, -38, -14
  14, -38, -13
  14, -38, -12
  14, -37, -12
  14, -37, -13
  13, -37, -13
  13, -37, -12
  12, -37, -12
  12, -37, -13
  12, -38, -13
  12, -38, -14
  12, -38, -15
  11, -38, -15
  11, -38, -14
  11, -37, -14
  11, -37, -13
  11, -38, -13
  10, -38, -13
   9, -38, -13
   9, -38, -14
   9, -37, -14
   9, -37, -13
   8, -37, -13
   7, -37, -13
   7, -36, -13
   8, -36, -13
   8, -36, -12
   9, -36, -12
   9, -36, -11
   9, -37, -11
   8, -37, -11
   7, -37, -11
   7, -38, -11
   7, -39, -11
   7, -39, -12
   8, -39, -12
   8, -39, -11
   9, -39, -11
   9, -38, -11
  10, -38, -11
  10, -38, -10
  10, -38,  -9
  10, -37,  -9
   9, -37,  -9
   8, -37,  -9
   8, -37,  -8
   8, -38,  -8
   9, -38,  -8
   9, -38,  -7
   8, -38,  -7
   8, -37,  -7
   8, -36,  -7
   9, -36,  -7
  10, -36,  -7
  10, -36,  -6
   9, -36,  -6
   9, -36,  -5
   9, -37,  -5
   8, -37,  -5
   8, -37,  -6
   8, -38,  -6
   7, -38,  -6
   7, -37,  -6
   6, -37,  -6
   6, -36,  -6
   6, -36,  -5
   6, -35,  -5
   6, -34,  -5
   6, -34,  -6
   6, -33,  -6
   6, -32,  -6
   5, -32,  -6
   4, -32,  -6
   4, -31,  -6
   4, -30,  -6
   4, -29,  -6
   3, -29,  -6
   3, -29,  -7
   3, -28,  -7
   3, -28,  -8
   3, -27,  -8
   4, -27,  -8
   5, -27,  -8
   5, -27,  -9
   5, -28,  -9
   5, -28, -10
   4, -28, -10
   4, -29, -10
   3, -29, -10
   2, -29, -10
   2, -29,  -9
   2, -30,  -9
   2, -30, -10
   2, -30, -11
   1, -30, -11
   0, -30, -11
   0, -29, -11
   0, -29, -12
   1, -29, -12
   1, -29, -13
   0, -29, -13
   0, -30, -13
   1, -30, -13
   1, -31, -13
   0, -31, -13
  -1, -31, -13
  -1, -31, -12
  -1, -31, -11
  -1, -30, -11
  -2, -30, -11
  -3, -30, -11
  -3, -29, -11
  -3, -29, -10
  -3, -28, -10
  -2, -28, -10
  -2, -28,  -9
  -2, -27,  -9
  -2, -26,  -9
  -3, -26,  -9
  -4, -26,  -9
  -4, -27,  -9
  -4, -27,  -8
  -5, -27,  -8
  -5, -26,  -8
  -5, -26,  -7
  -4, -26,  -7
  -4, -25,  -7
  -4, -24,  -7
  -4, -24,  -8
  -5, -24,  -8
  -5, -24,  -7
  -5, -24,  -6
  -5, -23,  -6
  -4, -23,  -6
  -3, -23,  -6
  -3, -23,  -5
  -2, -23,  -5
  -2, -24,  -5
  -2, -24,  -6
  -2, -24,  -7
  -2, -24,  -8
  -2, -24,  -9
  -1, -24,  -9
  -1, -25,  -9
   0, -25,  -9
   0, -25, -10
   0, -24, -10
   0, -23, -10
   0, -22, -10
   0, -22, -11
   1, -22, -11
   2, -22, -11
   2, -23, -11
   3, -23, -11
   3, -23, -10
   2, -23, -10
   2, -23,  -9
   3, -23,  -9
   3, -22,  -9
   3, -21,  -9
   2, -21,  -9
   2, -20,  -9
   1, -20,  -9
   1, -20,  -8
   1, -20,  -7
   0, -20,  -7
  -1, -20,  -7
  -1, -21,  -7
  -1, -22,  -7
  -2, -22,  -7
  -3, -22,  -7
  -4, -22,  -7
  -4, -22,  -8
  -4, -23,  -8
  -3, -23,  -8
  -3, -23,  -7
  -2, -23,  -7
  -2, -23,  -8
  -1, -23,  -8
   0, -23,  -8
   0, -23,  -9
  -1, -23,  -9
  -1, -23, -10
  -1, -23, -11
  -2, -23, -11
  -3, -23, -11
  -3, -23, -12
  -3, -23, -13
  -3, -22, -13
  -3, -22, -12
  -3, -21, -12
  -2, -21, -12
  -2, -20, -12
  -2, -19, -12
  -2, -18, -12
  -1, -18, -12
   0, -18, -12
   0, -17, -12
   0, -16, -12
   1, -16, -12
   1, -16, -11
   1, -15, -11
   0, -15, -11
   0, -14, -11
  -1, -14, -11
  -1, -13, -11
  -1, -12, -11
  -1, -12, -12
   0, -12, -12
   0, -12, -13
   0, -11, -13
   0, -11, -12
   0, -11, -11
   0, -11, -10
   1, -11, -10
   1, -11, -11
   1, -12, -11
   2, -12, -11
   2, -12, -10
   3, -12, -10
   3, -11, -10
   3, -11,  -9
   3, -10,  -9
   4, -10,  -9
   4, -10,  -8
   4, -10,  -7
   4, -11,  -7
   5, -11,  -7
   5, -12,  -7
   6, -12,  -7
   7, -12,  -7
   7, -12,  -8
   8, -12,  -8
   8, -12,  -9
   8, -12, -10
   7, -12, -10
   7, -11, -10
   7, -10, -10
   8, -10, -10
   8, -10, -11
   8,  -9, -11
   8,  -9, -12
   7,  -9, -12
   7, -10, -12
   6, -10, -12
   6, -11, -12
   5, -11, -12
   5, -11, -11
   6, -11, -11
   6, -11, -10
   5, -11, -10
   4, -11, -10
   4, -12, -10
   5, -12, -10
   5, -13, -10
   6, -13, -10
   6, -14, -10
   7, -14, -10
   7, -13, -10
   8, -13, -10
   8, -13,  -9
   8, -13,  -8
   7, -13,  -8
   7, -14,  -8
   7, -15,  -8
   6, -15,  -8
   6, -16,  -8
   5, -16,  -8
   5, -16,  -7
   5, -17,  -7
   6, -17,  -7
   6, -17,  -6
   5, -17,  -6
   5, -17,  -5
   5, -16,  -5
   5, -16,  -4
   6, -16,  -4
   6, -17,  -4
   6, -18,  -4
   7, -18,  -4
   7, -18,  -5
   7, -18,  -6
   7, -19,  -6
   7, -19,  -5
   8, -19,  -5
   8, -19,  -6
   8, -20,  -6
   8, -21,  -6
   8, -22,  -6
   8, -23,  -6
   8, -24,  -6
   9, -24,  -6
   9, -25,  -6
   9, -26,  -6
   9, -26,  -5
   9, -26,  -4
   9, -27,  -4
   8, -27,  -4
   8, -27,  -3
   8, -26,  -3
   8, -26,  -2
   7, -26,  -2
   6, -26,  -2
   6, -26,  -1
   7, -26,  -1
   7, -25,  -1
   6, -25,  -1
   6, -25,   0
   7, -25,   0
   7, -24,   0
   7, -23,   0
   7, -23,   1
   8, -23,   1
   8, -23,   2
   8, -24,   2
   7, -24,   2
   7, -24,   3
   6, -24,   3
   5, -24,   3
   5, -23,   3
   6, -23,   3
   7, -23,   3
   8, -23,   3
   8, -23,   4
   9, -23,   4
   9, -23,   3
   9, -24,   3
   9, -24,   4
   8, -24,   4
   8, -25,   4
   8, -26,   4
   7, -26,   4
   7, -26,   3
   6, -26,   3
   6, -26,   2
   6, -25,   2
   5, -25,   2
   5, -25,   1
   4, -25,   1
   4, -24,   1
   4, -23,   1
   4, -23,   2
   5, -23,   2
   5, -22,   2
   6, -22,   2
   7, -22,   2
   7, -22,   1
   7, -21,   1
   7, -21,   0
   7, -21,  -1
   7, -21,  -2
   6, -21,  -2
   6, -21,  -3
   7, -21,  -3
   8, -21,  -3
   8, -21,  -4
   9, -21,  -4
  10, -21,  -4
  10, -21,  -5
  11, -21,  -5
  11, -21,  -6
  12, -21,  -6
  12, -22,  -6
  12, -22,  -5
  12, -22,  -4
  13, -22,  -4
  13, -23,  -4
  13, -24,  -4
  13, -25,  -4
  14, -25,  -4
  14, -25,  -3
  14, -26,  -3
  13, -26,  -3
  13, -27,  -3
  14, -27,  -3
  15, -27,  -3
  15, -27,  -4
  16, -27,  -4
  17, -27,  -4
  18, -27,  -4
  18, -26,  -4
  18, -26,  -3
  18, -25,  -3
  17, -25,  -3
  17, -26,  -3
  17, -27,  -3
  17, -27,  -2
  17, -27,  -1
  17, -27,   0
  17, -28,   0
  17, -28,   1
  18, -28,   1
  18, -28,   2
  19, -28,   2
  19, -29,   2
  20, -29,   2
  20, -30,   2
  20, -30,   3
  20, -29,   3
  20, -29,   4
  19, -29,   4
  19, -28,   4
  19, -28,   5
  19, -29,   5
  19, -29,   6
  19, -28,   6
  19, -27,   6
  19, -27,   7
  19, -26,   7
  18, -26,   7
  17, -26,   7
  16, -26,   7
  16, -26,   6
  16, -26,   5
  16, -26,   4
  15, -26,   4
  15, -26,   3
  16, -26,   3
  16, -25,   3
  15, -25,   3
  14, -25,   3
  14, -25,   4
  14, -24,   4
  15, -24,   4
  15, -24,   3
  15, -23,   3
  16, -23,   3
  16, -22,   3
  16, -22,   2
  15, -22,   2
  15, -23,   2
  16, -23,   2
  17, -23,   2
  18, -23,   2
  18, -23,   1
  19, -23,   1
  20, -23,   1
  21, -23,   1
  21, -23,   2
  22, -23,   2
  22, -23,   3
  23, -23,   3
  23, -24,   3
  23, -24,   2
  23, -25,   2
  22, -25,   2
  22, -26,   2
  22, -26,   3
  22, -26,   4
  22, -27,   4
  22, -27,   5
  21, -27,   5
  20, -27,   5
  20, -28,   5
  20, -28,   6
  21, -28,   6
  21, -29,   6
  22, -29,   6
  22, -29,   5
  22, -30,   5
  23, -30,   5
