 -35,  14,  20
 -34,  14,  20
 -34,  14,  19
 -34,  14,  18
 -35,  14,  18
 -35,  14,  17
 -35,  14,  16
 -36,  14,  16
 -36,  14,  15
 -36,  13,  15
 -37,  13,  15
 -37,  13,  16
 -38,  13,  16
 -39,  13,  16
 -39,  14,  16
 -39,  14,  15
 -40,  14,  15
 -40,  14,  14
 -40,  15,  14
 -40,  15,  13
 -39,  15,  13
 -39,  14,  13
 -39,  13,  13
 -38,  13,  13
 -37,  13,  13
 -37,  13,  12
 -36,  13,  12
 -36,  13,  11
 -35,  13,  11
 -34,  13,  11
 -34,  14,  11
 -34,  14,  10
 -35,  14,  10
 -35,  14,   9
 -35,  14,   8
 -34,  14,   8
 -34,  13,   8
 -33,  13,   8
 -33,  13,   7
 -33,  13,   6
 -34,  13,   6
 -34,  14,   6
 -34,  15,   6
 -33,  15,   6
 -33,  14,   6
 -33,  14,   5
 -32,  14,   5
 -31,  14,   5
 -31,  15,   5
 -31,  16,   5
 -31,  16,   6
 -30,  16,   6
 -30,  16,   5
 -29,  16,   5
 -29,  15,   5
 -29,  15,   6
 -29,  14,   6
 -29,  14,   7
 -30,  14,   7
 -30,  13,   7
 -29,  13,   7
 -29,  12,   7
 -28,  12,   7
 -28,  12,   6
 -27,  12,   6
 -27,  12,   5
 -26,  12,   5
 -25,  12,   5
 -25,  12,   4
 -25,  12,   3
 -25,  11,   3
 -26,  11,   3
 -26,  11,   2
 -27,  11,   2
 -27,  12,   2
 -27,  13,   2
 -26,  13,   2
 -25,  13,   2
 -25,  13,   1
 -25,  12,   1
 -25,  11,   1
 -26,  11,   1
 -26,  10,   1
 -26,  10,   0
 -26,   9,   0
 -25,   9,   0
 -25,   8,   0
 -25,   8,  -1
 -25,   7,  -1
 -25,   6,  -1
 -25,   5,  -1
 -25,   5,  -2
 -25,   4,  -2
 -25,   3,  -2
 -24,   3,  -2
 -24,   3,  -3
 -24,   3,  -4
 -23,   3,  -4
 -23,   2,  -4
 -23,   2,  -5
 -23,   2,  -6
 -22,   2,  -6
 -22,   3,  -6
 -21,   3,  -6
 -20,   3,  -6
 -19,   3,  -6
 -19,   3,  -7
 -18,   3,  -7
 -18,   3,  -6
 -18,   3,  -5
 -19,   3,  -5
 -19,   4,  -5
 -19,   4,  -4
 -19,   4,  -3
 -20,   4,  -3
 -20,   3,  -3
 -20,   3,  -2
 -20,   4,  -2
 -19,   4,  -2
 -19,   4,  -1
 -19,   3,  -1
 -19,   3,   0
 -20,   3,   0
 -20,   3,   1
 -20,   3,   2
 -20,   4,   2
 -20,   4,   3
 -19,   4,   3
 -19,   3,   3
 -19,   3,   4
 -20,   3,   4
 -21,   3,   4
 -21,   3,   3
 -21,   2,   3
 -22,   2,   3
 -23,   2,   3
 -23,   3,   3
 -22,   3,   3
 -22,   3,   4
 -22,   2,   4
 -22,   2,   5
 -22,   3,   5
 -21,   3,   5
 -21,   3,   6
 -20,   3,   6
 -20,   4,   6
 -19,   4,   6
 -19,   4,   7
 -18,   4,   7
 -18,   3,   7
 -18,   3,   8
 -18,   4,   8
 -18,   4,   9
 -18,   5,   9
 -18,   6,   9
 -18,   6,   8
 -19,   6,   8
 -19,   5,   8
 -19,   4,   8
 -19,   3,   8
 -19,   2,   8
 -19,   2,   9
 -18,   2,   9
 -18,   1,   9
 -18,   0,   9
 -18,   0,  10
 -19,   0,  10
 -19,  -1,  10
 -19,  -1,  11
 -19,  -1,  12
 -19,  -2,  12
 -19,  -2,  13
 -18,  -2,  13
 -18,  -2,  12
 -18,  -2,  11
 -17,  -2,  11
 -17,  -2,  10
 -17,  -3,  10
 -17,  -3,   9
 -17,  -2,   9
 -17,  -1,   9
 -17,  -1,  10
 -16,  -1,  10
 -16,   0,  10
 -17,   0,  10
 -17,   0,  11
 -18,   0,  11
 -18,   1,  11
 -19,   1,  11
 -19,   1,  10
 -18,   1,  10
 -18,   2,  10
 -18,   3,  10
 -17,   3,  10
 -17,   3,  11
 -17,   2,  11
 -17,   2,  12
 -18,   2,  12
 -18,   3,  12
 -18,   3,  11
 -18,   4,  11
 -17,   4,  11
 -16,   4,  11
 -16,   4,  12
 -15,   4,  12
 -15,   5,  12
 -16,   5,  12
 -16,   5,  13
 -17,   5,  13
 -17,   5,  12
 -17,   6,  12
 -16,   6,  12
 -16,   6,  13
 -16,   7,  13
 -17,   7,  13
 -17,   8,  13
 -17,   8,  12
 -17,   7,  12
 -18,   7,  12
 -18,   8,  12
 -19,   8,  12
 -19,   8,  11
 -19,   9,  11
 -20,   9,  11
 -20,   9,  10
 -19,   9,  10
 -18,   9,  10
 -17,   9,  10
 -17,  10,  10
 -16,  10,  10
 -16,  10,  11
 -15,  10,  11
 -15,  10,  12
 -15,  11,  12
 -15,  11,  13
 -15,  12,  13
 -15,  12,  14
 -15,  11,  14
 -15,  10,  14
 -14,  10,  14
 -14,   9,  14
 -13,   9,  14
 -13,   9,  13
 -14,   9,  13
 -15,   9,  13
 -15,   8,  13
 -15,   8,  12
 -15,   9,  12
 -14,   9,  12
 -13,   9,  12
 -13,   8,  12
 -13,   8,  11
 -13,   9,  11
 -13,  10,  11
 -12,  10,  11
 -12,   9,  11
 -11,   9,  11
 -11,  10,  11
 -11,  11,  11
 -12,  11,  11
 -13,  11,  11
 -13,  12,  11
 -14,  12,  11
 -15,  12,  11
 -16,  12,  11
 -17,  12,  11
 -17,  12,  10
 -16,  12,  10
 -16,  12,   9
 -15,  12,   9
 -15,  11,   9
 -15,  10,   9
 -15,   9,   9
 -15,   8,   9
 -15,   8,   8
 -15,   9,   8
 -15,  10,   8
 -16,  10,   8
 -16,  10,   9
 -16,  11,   9
 -17,  11,   9
 -18,  11,   9
 -18,  11,   8
 -19,  11,   8
 -19,  11,   7
 -19,  11,   6
 -20,  11,   6
 -21,  11,   6
 -22,  11,   6
 -22,  10,   6
 -23,  10,   6
 -23,   9,   6
 -23,   9,   5
 -23,   9,   4
 -23,  10,   4
 -24,  10,   4
 -24,  10,   3
 -24,  10,   2
 -24,  10,   1
 -24,  11,   1
 -24,  11,   0
 -24,  10,   0
 -25,  10,   0
 -25,  10,   1
 -25,  10,   2
 -25,   9,   2
 -25,   9,   1
 -24,   9,   1
 -24,   8,   1
 -23,   8,   1
 -23,   8,   0
 -22,   8,   0
 -22,   8,  -1
 -21,   8,  -1
 -21,   7,  -1
 -20,   7,  -1
 -20,   8,  -1
 -19,   8,  -1
 -18,   8,  -1
 -18,   8,   0
 -18,   7,   0
 -18,   7,  -1
 -17,   7,  -1
 -17,   8,  -1
 -17,   9,  -1
 -17,   9,  -2
 -17,  10,  -2
 -17,  10,  -3
 -18,  10,  -3
 -18,  10,  -4
 -18,  10,  -5
 -18,  10,  -6
 -18,   9,  -6
 -19,   9,  -6
 -19,   9,  -5
 -19,   9,  -4
 -20,   9,  -4
 -20,  10,  -4
 -20,  10,  -5
 -20,  10,  -6
 -21,  10,  -6
 -21,   9,  -6
 -21,   8,  -6
 -21,   8,  -7
 -21,   8,  -8
 -21,   8,  -9
 -22,   8,  -9
 -23,   8,  -9
 -24,   8,  -9
 -24,   7,  -9
 -23,   7,  -9
 -23,   7,  -8
 -24,   7,  -8
 -24,   8,  -8
 -24,   9,  -8
 -24,   9,  -7
 -25,   9,  -7
 -26,   9,  -7
 -26,   9,  -8
 -26,  10,  -8
 -25,  10,  -8
 -25,  10,  -9
 -24,  10,  -9
 -24,   9,  -9
 -24,   9, -10
 -24,   9, -11
 -25,   9, -11
 -25,  10, -11
 -25,  10, -12
 -24,  10, -12
 -24,  11, -12
 -23,  11, -12
 -23,  11, -11
 -23,  11, -10
 -23,  10, -10
 -23,  10,  -9
 -22,  10,  -9
 -22,  10, -10
 -22,  11, -10
 -22,  11, -11
 -21,  11, -11
 -21,  11, -12
 -21,  10, -12
 -21,  10, -13
 -21,   9, -13
 -21,   9, -14
 -21,   9, -15
 -21,   8, -15
 -21,   8, -16
 -21,   8, -17
 -20,   8, -17
 -20,   8, -16
 -20,   9, -16
 -20,   9, -17
 -19,   9, -17
 -19,   8, -17
 -19,   8, -16
 -18,   8, -16
 -18,   7, -16
 -19,   7, -16
 -19,   7, -17
 -19,   6, -17
 -19,   6, -18
 -20,   6, -18
 -21,   6, -18
 -21,   6, -17
 -21,   6, -16
 -22,   6, -16
 -22,   7, -16
 -23,   7, -16
 -23,   7, -15
 -23,   7, -14
 -24,   7, -14
 -24,   7, -15
 -24,   6, -15
 -24,   6, -16
 -24,   5, -16
 -24,   5, -17
 -24,   4, -17
 -25,   4, -17
 -25,   3, -17
 -25,   3, -18
 -25,   2, -18
 -25,   2, -17
 -25,   1, -17
 -26,   1, -17
 -26,   1, -18
 -25,   1, -18
 -25,   0, -18
 -25,   0, -19
 -25,  -1, -19
 -24,  -1, -19
 -24,   0, -19
 -24,   1, -19
 -24,   2, -19
 -24,   2, -20
 -24,   3, -20
 -24,   4, -20
 -24,   4, -21
 -24,   3, -21
 -24,   3, -22
 -24,   3, -23
 -23,   3, -23
 -23,   2, -23
 -24,   2, -23
 -24,   2, -22
 -24,   2, -21
 -25,   2, -21
 -26,   2, -21
 -27,   2, -21
 -27,   2, -20
 -27,   3, -20
 -27,   3, -19
 -28,   3, -19
 -28,   3, -20
 -28,   3, -21
 -28,   3, -22
 -27,   3, -22
 -27,   4, -22
 -28,   4, -22
 -28,   4, -23
 -29,   4, -23
 -29,   4, -22
 -29,   5, -22
 -29,   6, -22
 -29,   6, -23
 -29,   6, -24
 -28,   6, -24
 -28,   7, -24
 -28,   7, -25
 -27,   7, -25
 -27,   7, -26
 -27,   7, -27
 -27,   7, -28
 -27,   8, -28
 -28,   8, -28
 -28,   8, -27
 -29,   8, -27
 -29,   7, -27
 -30,   7, -27
 -30,   7, -28
 -30,   8, -28
 -31,   8, -28
 -31,   8, -27
 -31,   9, -27
 -31,   9, -28
 -31,   9, -29
 -31,  10, -29
 -31,  11, -29
 -31,  12, -29
 -31,  12, -28
 -31,  13, -28
 -30,  13, -28
 -30,  14, -28
 -31,  14, -28
 -31,  14, -29
 -31,  15, -29
 -30,  15, -29
 -30,  15, -28
 -31,  15, -28
 -31,  16, -28
 -32,  16, -28
 -33,  16, -28
 -33,  16, -27
 -34,  16, -27
 -35,  16, -27
 -35,  17, -27
 -36,  17, -27
 -36,  17, -28
 -36,  16, -28
 -37,  16, -28
 -38,  16, -28
 -38,  17, -28
 -38,  18, -28
 -38,  18, -27
 -38,  18, -26
 -38,  18, -25
 -37,  18, -25
 -37,  18, -26
 -36,  18, -26
 -36,  18, -25
 -35,  18, -25
 -35,  19, -25
 -34,  19, -25
 -34,  19, -26
 -33,  19, -26
 -32,  19, -26
 -31,  19, -26
 -31,  19, -27
 -30,  19, -27
 -29,  19, -27
 -29,  19, -28
 -29,  20, -28
 -29,  20, -27
 -29,  20, -26
 -29,  20, -25
 -29,  21, -25
 -28,  21, -25
 -28,  22, -25
 -28,  22, -24
 -28,  21, -24
 -29,  21, -24
 -29,  21, -23
 -30,  21, -23
 -30,  21, -22
 -30,  20, -22
 -31,  20, -22
 -32,  20, -22
 -32,  19, -22
 -32,  19, -21
 -32,  18, -21
 -32,  18, -20
 -32,  18, -19
 -32,  18, -18
 -31,  18, -18
 -31,  17, -18
 -30,  17, -18
 -30,  17, -19
 -30,  17, -20
 -29,  17, -20
 -29,  17, -21
 -29,  18, -21
 -28,  18, -21
 -28,  18, -20
 -28,  19, -20
 -27,  19, -20
 -26,  19, -20
 -26,  20, -20
 -26,  21, -20
 -25,  21, -20
 -25,  20, -20
 -25,  19, -20
 -25,  19, -21
 -24,  19, -21
 -24,  20, -21
 -24,  21, -21
 -24,  22, -21
 -24,  22, -20
 -24,  22, -19
 -24,  23, -19
 -24,  23, -18
 -24,  24, -18
 -23,  24, -18
 -22,  24, -18
 -22,  24, -17
 -22,  24, -16
 -22,  23, -16
 -21,  23, -16
 -21,  23, -17
 -21,  22, -17
 -21,  22, -18
 -21,  22, -19
 -21,  21, -19
 -21,  21, -20
 -21,  22, -20
 -22,  22, -20
 -22,  21, -20
 -22,  21, -19
 -22,  20, -19
 -22,  20, -20
 -22,  20, -21
 -23,  20, -21
 -23,  19, -21
 -23,  19, -22
 -23,  18, -22
 -22,  18, -22
 -21,  18, -22
 -21,  17, -22
 -21,  17, -21
 -21,  16, -21
 -22,  16, -21
 -22,  16, -20
 -22,  15, -20
 -22,  15, -19
 -22,  16, -19
 -22,  16, -18
 -21,  16, -18
 -21,  17, -18
 -20,  17, -18
 -19,  17, -18
 -19,  17, -17
 -18,  17, -17
 -17,  17, -17
 -16,  17, -17
 -15,  17, -17
 -14,  17, -17
 -14,  16, -17
 -13,  16, -17
 -13,  15, -17
 -14,  15, -17
 -15,  15, -17
 -15,  14, -17
 -15,  13, -17
 -15,  13, -18
 -16,  13, -18
 -16,  12, -18
 -15,  12, -18
 -15,  11, -18
 -15,  10, -18
 -15,  10, -17
 -15,   9, -17
 -15,   9, -18
 -15,   8, -18
 -16,   8, -18
 -16,   8, -17
 -17,   8, -17
 -17,   7, -17
 -17,   7, -16
 -17,   7, -15
 -17,   8, -15
 -17,   8, -14
 -16,   8, -14
 -16,   8, -13
 -15,   8, -13
 -15,   8, -12
 -15,   8, -11
 -15,   7, -11
 -15,   7, -10
 -15,   7,  -9
 -15,   7,  -8
 -14,   7,  -8
 -14,   7,  -7
 -14,   7,  -6
 -14,   8,  -6
 -14,   8,  -5
 -14,   9,  -5
 -13,   9,  -5
 -13,  10,  -5
 -13,  10,  -6
 -12,  10,  -6
 -12,  10,  -7
 -12,  11,  -7
 -12,  12,  -7
 -12,  12,  -8
 -12,  13,  -8
 -12,  14,  -8
 -12,  14,  -9
 -13,  14,  -9
 -13,  15,  -9
 -13,  16,  -9
 -14,  16,  -9
 -14,  16, -10
 -13,  16, -10
 -13,  17, -10
 -13,  17, -11
 -13,  18, -11
